_id,province_id,province,amphoe_id,area_id,amphoe,romanized_amphoe,amphoe_short,romanized_amphoe_short
659,62,กำแพงเพชร,6206,62060000,อำเภอพรานกระต่าย,Amphoe Phran Kratai,พรานกระต่าย,Phran Kratai
660,62,กำแพงเพชร,6207,62070000,อำเภอลานกระบือ,Amphoe Lan Krabue,ลานกระบือ,Lan Krabue
661,62,กำแพงเพชร,6208,62080000,อำเภอทรายทองวัฒนา,Amphoe Sai Thong Watthana,ทรายทองวัฒนา,Sai Thong Watthana
662,62,กำแพงเพชร,6209,62090000,อำเภอปางศิลาทอง,Amphoe Pang Sila Thong,ปางศิลาทอง,Pang Sila Thong
663,62,กำแพงเพชร,6210,62100000,อำเภอบึงสามัคคี,Amphoe Bueng Samakkhi,บึงสามัคคี,Bueng Samakkhi
664,62,กำแพงเพชร,6211,62110000,อำเภอโกสัมพีนคร,Amphoe Kosamphi Nakhon,โกสัมพีนคร,Kosamphi Nakhon
665,63,ตาก,6301,63010000,อำเภอเมืองตาก,Amphoe Mueang Tak,เมืองตาก,Mueang Tak
666,63,ตาก,6302,63020000,อำเภอบ้านตาก,Amphoe Ban Tak,บ้านตาก,Ban Tak
667,63,ตาก,6303,63030000,อำเภอสามเงา,Amphoe Sam Ngao,สามเงา,Sam Ngao
668,63,ตาก,6304,63040000,อำเภอแม่ระมาด,Amphoe Mae Ramat,แม่ระมาด,Mae Ramat
669,63,ตาก,6305,63050000,อำเภอท่าสองยาง,Amphoe Tha Song Yang,ท่าสองยาง,Tha Song Yang
670,63,ตาก,6306,63060000,อำเภอแม่สอด,Amphoe Mae Sot,แม่สอด,Mae Sot
671,63,ตาก,6307,63070000,อำเภอพบพระ,Amphoe Phop Phra,พบพระ,Phop Phra
672,63,ตาก,6308,63080000,อำเภออุ้มผาง,Amphoe Umphang,อุ้มผาง,Umphang
673,63,ตาก,6309,63090000,อำเภอวังเจ้า,Amphoe Wang Chao,วังเจ้า,Wang Chao
674,64,สุโขทัย,6401,64010000,อำเภอเมืองสุโขทัย,Amphoe Mueang Sukhothai,เมืองสุโขทัย,Mueang Sukhothai
675,64,สุโขทัย,6402,64020000,อำเภอบ้านด่านลานหอย,Amphoe Ban Dan Lan Hoi,บ้านด่านลานหอย,Ban Dan Lan Hoi
676,64,สุโขทัย,6403,64030000,อำเภอคีรีมาศ,Amphoe Khiri Mat,คีรีมาศ,Khiri Mat
677,64,สุโขทัย,6404,64040000,อำเภอกงไกรลาศ,Amphoe Kong Krailat,กงไกรลาศ,Kong Krailat
678,64,สุโขทัย,6405,64050000,อำเภอศรีสัชนาลัย,Amphoe Si Satchanalai,ศรีสัชนาลัย,Si Satchanalai
679,64,สุโขทัย,6406,64060000,อำเภอศรีสำโรง,Amphoe Si Samrong,ศรีสำโรง,Si Samrong
680,64,สุโขทัย,6407,64070000,อำเภอสวรรคโลก,Amphoe Sawankhalok,สวรรคโลก,Sawankhalok
681,64,สุโขทัย,6408,64080000,อำเภอศรีนคร,Amphoe Si Nakhon,ศรีนคร,Si Nakhon
682,64,สุโขทัย,6409,64090000,อำเภอทุ่งเสลี่ยม,Amphoe Thung Saliam,ทุ่งเสลี่ยม,Thung Saliam
683,65,พิษณุโลก,6501,65010000,อำเภอเมืองพิษณุโลก,Amphoe Mueang Phitsanulok,เมืองพิษณุโลก,Mueang Phitsanulok
684,65,พิษณุโลก,6502,65020000,อำเภอนครไทย,Amphoe Nakhon Thai,นครไทย,Nakhon Thai
685,65,พิษณุโลก,6503,65030000,อำเภอชาติตระการ,Amphoe Chat Trakan,ชาติตระการ,Chat Trakan
686,65,พิษณุโลก,6504,65040000,อำเภอบางระกำ,Amphoe Bang Rakam,บางระกำ,Bang Rakam
687,65,พิษณุโลก,6505,65050000,อำเภอบางกระทุ่ม,Amphoe Bang Krathum,บางกระทุ่ม,Bang Krathum
688,65,พิษณุโลก,6506,65060000,อำเภอพรหมพิราม,Amphoe Phrom Phiram,พรหมพิราม,Phrom Phiram
689,65,พิษณุโลก,6507,65070000,อำเภอวัดโบสถ์,Amphoe Wat Bot,วัดโบสถ์,Wat Bot
690,65,พิษณุโลก,6508,65080000,อำเภอวังทอง,Amphoe Wang Thong,วังทอง,Wang Thong
691,65,พิษณุโลก,6509,65090000,อำเภอเนินมะปราง,Amphoe Noen Maprang,เนินมะปราง,Noen Maprang
692,66,พิจิตร,6601,66010000,อำเภอเมืองพิจิตร,Amphoe Mueang Phichit,เมืองพิจิตร,Mueang Phichit
693,66,พิจิตร,6602,66020000,อำเภอวังทรายพูน,Amphoe Wang Sai Phun,วังทรายพูน,Wang Sai Phun
694,66,พิจิตร,6603,66030000,อำเภอโพธิ์ประทับช้าง,Amphoe Pho Prathap Chang,โพธิ์ประทับช้าง,Pho Prathap Chang
695,66,พิจิตร,6604,66040000,อำเภอตะพานหิน,Amphoe Taphan Hin,ตะพานหิน,Taphan Hin
696,66,พิจิตร,6605,66050000,อำเภอบางมูลนาก,Amphoe Bang Mun Nak,บางมูลนาก,Bang Mun Nak
697,66,พิจิตร,6606,66060000,อำเภอโพทะเล,Amphoe Pho Thale,โพทะเล,Pho Thale
698,66,พิจิตร,6607,66070000,อำเภอสามง่าม,Amphoe Sam Ngam,สามง่าม,Sam Ngam
699,66,พิจิตร,6608,66080000,อำเภอทับคล้อ,Amphoe Tap Khlo,ทับคล้อ,Tap Khlo
700,66,พิจิตร,6609,66090000,อำเภอสากเหล็ก,Amphoe Sak Lek,สากเหล็ก,Sak Lek
701,66,พิจิตร,6610,66100000,อำเภอบึงนาราง,Amphoe Bueng Na Rang,บึงนาราง,Bueng Na Rang
702,66,พิจิตร,6611,66110000,อำเภอดงเจริญ,Amphoe Dong Charoen,ดงเจริญ,Dong Charoen
703,66,พิจิตร,6612,66120000,อำเภอวชิรบารมี,Amphoe Wachirabarami,วชิรบารมี,Wachirabarami
704,67,เพชรบูรณ์,6701,67010000,อำเภอเมืองเพชรบูรณ์,Amphoe Mueang Phetchabun,เมืองเพชรบูรณ์,Mueang Phetchabun
705,67,เพชรบูรณ์,6702,67020000,อำเภอชนแดน,Amphoe Chon Daen,ชนแดน,Chon Daen
706,67,เพชรบูรณ์,6703,67030000,อำเภอหล่มสัก,Amphoe Lom Sak,หล่มสัก,Lom Sak
707,67,เพชรบูรณ์,6704,67040000,อำเภอหล่มเก่า,Amphoe Lom Kao,หล่มเก่า,Lom Kao
708,67,เพชรบูรณ์,6705,67050000,อำเภอวิเชียรบุรี,Amphoe Wichian Buri,วิเชียรบุรี,Wichian Buri
709,67,เพชรบูรณ์,6706,67060000,อำเภอศรีเทพ,Amphoe Si Thep,ศรีเทพ,Si Thep
710,67,เพชรบูรณ์,6707,67070000,อำเภอหนองไผ่,Amphoe Nong Phai,หนองไผ่,Nong Phai
711,67,เพชรบูรณ์,6708,67080000,อำเภอบึงสามพัน,Amphoe Bueng Sam Phan,บึงสามพัน,Bueng Sam Phan
712,67,เพชรบูรณ์,6709,67090000,อำเภอน้ำหนาว,Amphoe Nam Nao,น้ำหนาว,Nam Nao
713,67,เพชรบูรณ์,6710,67100000,อำเภอวังโป่ง,Amphoe Wang Pong,วังโป่ง,Wang Pong
714,67,เพชรบูรณ์,6711,67110000,อำเภอเขาค้อ,Amphoe Khao Kho,เขาค้อ,Khao Kho
715,70,ราชบุรี,7001,70010000,อำเภอเมืองราชบุรี,Amphoe Mueang Ratchaburi,เมืองราชบุรี,Mueang Ratchaburi
716,70,ราชบุรี,7002,70020000,อำเภอจอมบึง,Amphoe Chom Bueng,จอมบึง,Chom Bueng
717,70,ราชบุรี,7003,70030000,อำเภอสวนผึ้ง,Amphoe Suan Phueng,สวนผึ้ง,Suan Phueng
718,70,ราชบุรี,7004,70040000,อำเภอดำเนินสะดวก,Amphoe Damnoen Saduak,ดำเนินสะดวก,Damnoen Saduak
719,70,ราชบุรี,7005,70050000,อำเภอบ้านโป่ง,Amphoe Ban Pong,บ้านโป่ง,Ban Pong
720,70,ราชบุรี,7006,70060000,อำเภอบางแพ,Amphoe Bang Phae,บางแพ,Bang Phae
721,70,ราชบุรี,7007,70070000,อำเภอโพธาราม,Amphoe Photharam,โพธาราม,Photharam
722,70,ราชบุรี,7008,70080000,อำเภอปากท่อ,Amphoe Pak Tho,ปากท่อ,Pak Tho
723,70,ราชบุรี,7009,70090000,อำเภอวัดเพลง,Amphoe Wat Phleng,วัดเพลง,Wat Phleng
724,70,ราชบุรี,7010,70100000,อำเภอบ้านคา,Amphoe Ban Kha,บ้านคา,Ban Kha
725,71,กาญจนบุรี,7101,71010000,อำเภอเมืองกาญจนบุรี,Amphoe Mueang Kanchanaburi,เมืองกาญจนบุรี,Mueang Kanchanaburi
726,71,กาญจนบุรี,7102,71020000,อำเภอไทรโยค,Amphoe Sai Yok,ไทรโยค,Sai Yok
727,71,กาญจนบุรี,7103,71030000,อำเภอบ่อพลอย,Amphoe Bo Phloi,บ่อพลอย,Bo Phloi
728,71,กาญจนบุรี,7104,71040000,อำเภอศรีสวัสดิ์,Amphoe Si Sawat,ศรีสวัสดิ์,Si Sawat
729,71,กาญจนบุรี,7105,71050000,อำเภอท่ามะกา,Amphoe Tha Maka,ท่ามะกา,Tha Maka
730,71,กาญจนบุรี,7106,71060000,อำเภอท่าม่วง,Amphoe Tha Muang,ท่าม่วง,Tha Muang
731,71,กาญจนบุรี,7107,71070000,อำเภอทองผาภูมิ,Amphoe Thong Pha Phum,ทองผาภูมิ,Thong Pha Phum
732,71,กาญจนบุรี,7108,71080000,อำเภอสังขละบุรี,Amphoe Sangkhla Buri,สังขละบุรี,Sangkhla Buri
733,71,กาญจนบุรี,7109,71090000,อำเภอพนมทวน,Amphoe Phanom Thuan,พนมทวน,Phanom Thuan
734,71,กาญจนบุรี,7110,71100000,อำเภอเลาขวัญ,Amphoe Lao Khwan,เลาขวัญ,Lao Khwan
735,71,กาญจนบุรี,7111,71110000,อำเภอด่านมะขามเตี้ย,Amphoe Dan Makham Tia,ด่านมะขามเตี้ย,Dan Makham Tia
736,71,กาญจนบุรี,7112,71120000,อำเภอหนองปรือ,Amphoe Nong Prue,หนองปรือ,Nong Prue
737,71,กาญจนบุรี,7113,71130000,อำเภอห้วยกระเจา,Amphoe Huai Krachao,ห้วยกระเจา,Huai Krachao
738,72,สุพรรณบุรี,7201,72010000,อำเภอเมืองสุพรรณบุรี,Amphoe Mueang Suphan Buri,เมืองสุพรรณบุรี,Mueang Suphan Buri
739,72,สุพรรณบุรี,7202,72020000,อำเภอเดิมบางนางบวช,Amphoe Doem Bang Nang Buat,เดิมบางนางบวช,Doem Bang Nang Buat
740,72,สุพรรณบุรี,7203,72030000,อำเภอด่านช้าง,Amphoe Dan Chang,ด่านช้าง,Dan Chang
741,72,สุพรรณบุรี,7204,72040000,อำเภอบางปลาม้า,Amphoe Bang Pla Ma,บางปลาม้า,Bang Pla Ma
742,72,สุพรรณบุรี,7205,72050000,อำเภอศรีประจันต์,Amphoe Si Prachan,ศรีประจันต์,Si Prachan
743,72,สุพรรณบุรี,7206,72060000,อำเภอดอนเจดีย์,Amphoe Don Chedi,ดอนเจดีย์,Don Chedi
744,72,สุพรรณบุรี,7207,72070000,อำเภอสองพี่น้อง,Amphoe Song Phi Nong,สองพี่น้อง,Song Phi Nong
745,72,สุพรรณบุรี,7208,72080000,อำเภอสามชุก,Amphoe Sam Chuk,สามชุก,Sam Chuk
746,72,สุพรรณบุรี,7209,72090000,อำเภออู่ทอง,Amphoe U Thong,อู่ทอง,U Thong
747,72,สุพรรณบุรี,7210,72100000,อำเภอหนองหญ้าไซ,Amphoe Nong Ya Sai,หนองหญ้าไซ,Nong Ya Sai
748,73,นครปฐม,7301,73010000,อำเภอเมืองนครปฐม,Amphoe Mueang Nakhon Pathom,เมืองนครปฐม,Mueang Nakhon Pathom
749,73,นครปฐม,7302,73020000,อำเภอกำแพงแสน,Amphoe Kamphaeng Saen,กำแพงแสน,Kamphaeng Saen
750,73,นครปฐม,7303,73030000,อำเภอนครชัยศรี,Amphoe Nakhon Chai Si,นครชัยศรี,Nakhon Chai Si
751,73,นครปฐม,7304,73040000,อำเภอดอนตูม,Amphoe Don Tum,ดอนตูม,Don Tum
752,73,นครปฐม,7305,73050000,อำเภอบางเลน,Amphoe Bang Len,บางเลน,Bang Len
753,73,นครปฐม,7306,73060000,อำเภอสามพราน,Amphoe Sam Phran,สามพราน,Sam Phran
754,73,นครปฐม,7307,73070000,อำเภอพุทธมณฑล,Amphoe Phutthamonthon,พุทธมณฑล,Phutthamonthon
755,74,สมุทรสาคร,7401,74010000,อำเภอเมืองสมุทรสาคร,Amphoe Mueang Samut Sakhon,เมืองสมุทรสาคร,Mueang Samut Sakhon
756,74,สมุทรสาคร,7402,74020000,อำเภอกระทุ่มแบน,Amphoe Krathum Baen,กระทุ่มแบน,Krathum Baen
757,74,สมุทรสาคร,7403,74030000,อำเภอบ้านแพ้ว,Amphoe Ban Phaeo,บ้านแพ้ว,Ban Phaeo
758,75,สมุทรสงคราม,7501,75010000,อำเภอเมืองสมุทรสงคราม,Amphoe Mueang Samut Songkhram,เมืองสมุทรสงคราม,Mueang Samut Songkhram
759,75,สมุทรสงคราม,7502,75020000,อำเภอบางคนที,Amphoe Bang Khonthi,บางคนที,Bang Khonthi
760,75,สมุทรสงคราม,7503,75030000,อำเภออัมพวา,Amphoe Amphawa,อัมพวา,Amphawa
761,76,เพชรบุรี,7601,76010000,อำเภอเมืองเพชรบุรี,Amphoe Mueang Phetchaburi,เมืองเพชรบุรี,Mueang Phetchaburi
762,76,เพชรบุรี,7602,76020000,อำเภอเขาย้อย,Amphoe Khao Yoi,เขาย้อย,Khao Yoi
763,76,เพชรบุรี,7603,76030000,อำเภอหนองหญ้าปล้อง,Amphoe Nong Ya Plong,หนองหญ้าปล้อง,Nong Ya Plong
764,76,เพชรบุรี,7604,76040000,อำเภอชะอำ,Amphoe Cha-am,ชะอำ,Cha-am
765,76,เพชรบุรี,7605,76050000,อำเภอท่ายาง,Amphoe Tha Yang,ท่ายาง,Tha Yang
766,76,เพชรบุรี,7606,76060000,อำเภอบ้านลาด,Amphoe Ban Lat,บ้านลาด,Ban Lat
767,76,เพชรบุรี,7607,76070000,อำเภอบ้านแหลม,Amphoe Ban Laem,บ้านแหลม,Ban Laem
768,76,เพชรบุรี,7608,76080000,อำเภอแก่งกระจาน,Amphoe Kaeng Krachan,แก่งกระจาน,Kaeng Krachan
769,77,ประจวบคีรีขันธ์,7701,77010000,อำเภอเมืองประจวบคีรีขันธ์,Amphoe Mueang Prachuap Khiri Khan,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan
770,77,ประจวบคีรีขันธ์,7702,77020000,อำเภอกุยบุรี,Amphoe Kui Buri,กุยบุรี,Kui Buri
771,77,ประจวบคีรีขันธ์,7703,77030000,อำเภอทับสะแก,Amphoe Thap Sakae,ทับสะแก,Thap Sakae
772,77,ประจวบคีรีขันธ์,7704,77040000,อำเภอบางสะพาน,Amphoe Bang Saphan,บางสะพาน,Bang Saphan
773,77,ประจวบคีรีขันธ์,7705,77050000,อำเภอบางสะพานน้อย,Amphoe Bang Saphan Noi,บางสะพานน้อย,Bang Saphan Noi
774,77,ประจวบคีรีขันธ์,7706,77060000,อำเภอปราณบุรี,Amphoe Pran Buri,ปราณบุรี,Pran Buri
775,77,ประจวบคีรีขันธ์,7707,77070000,อำเภอหัวหิน,Amphoe Hua Hin,หัวหิน,Hua Hin
776,77,ประจวบคีรีขันธ์,7708,77080000,อำเภอสามร้อยยอด,Amphoe Sam Roi Yot,สามร้อยยอด,Sam Roi Yot
777,80,นครศรีธรรมราช,8001,80010000,อำเภอเมืองนครศรีธรรมราช,Amphoe Mueang Nakhon Si Thammarat,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat
778,80,นครศรีธรรมราช,8002,80020000,อำเภอพรหมคีรี,Amphoe Phrom  Khiri,พรหมคีรี,Phrom  Khiri
779,80,นครศรีธรรมราช,8003,80030000,อำเภอลานสกา,Amphoe Lan Saka,ลานสกา,Lan Saka
780,80,นครศรีธรรมราช,8004,80040000,อำเภอฉวาง,Amphoe Chawang,ฉวาง,Chawang
781,80,นครศรีธรรมราช,8005,80050000,อำเภอพิปูน,Amphoe Phipun,พิปูน,Phipun
782,80,นครศรีธรรมราช,8006,80060000,อำเภอเชียรใหญ่,Amphoe Chian Yai,เชียรใหญ่,Chian Yai
783,80,นครศรีธรรมราช,8007,80070000,อำเภอชะอวด,Amphoe Cha-uat,ชะอวด,Cha-uat
784,80,นครศรีธรรมราช,8008,80080000,อำเภอท่าศาลา,Amphoe Tha Sala,ท่าศาลา,Tha Sala
785,80,นครศรีธรรมราช,8009,80090000,อำเภอทุ่งสง,Amphoe Thung Song,ทุ่งสง,Thung Song
786,80,นครศรีธรรมราช,8010,80100000,อำเภอนาบอน,Amphoe Na Bon,นาบอน,Na Bon
787,80,นครศรีธรรมราช,8011,80110000,อำเภอทุ่งใหญ่,Amphoe Thung Yai,ทุ่งใหญ่,Thung Yai
788,80,นครศรีธรรมราช,8012,80120000,อำเภอปากพนัง,Amphoe Pak Phanang,ปากพนัง,Pak Phanang
789,80,นครศรีธรรมราช,8013,80130000,อำเภอร่อนพิบูลย์,Amphoe Ron Phibun,ร่อนพิบูลย์,Ron Phibun
790,80,นครศรีธรรมราช,8014,80140000,อำเภอสิชล,Amphoe Sichon,สิชล,Sichon
791,80,นครศรีธรรมราช,8015,80150000,อำเภอขนอม,Amphoe Khanom,ขนอม,Khanom
792,80,นครศรีธรรมราช,8016,80160000,อำเภอหัวไทร,Amphoe Hua Sai,หัวไทร,Hua Sai
793,80,นครศรีธรรมราช,8017,80170000,อำเภอบางขัน,Amphoe Bang Khan,บางขัน,Bang Khan
794,80,นครศรีธรรมราช,8018,80180000,อำเภอถ้ำพรรณรา,Amphoe Tham Phannara,ถ้ำพรรณรา,Tham Phannara
795,80,นครศรีธรรมราช,8019,80190000,อำเภอจุฬาภรณ์,Amphoe Chulabhorn,จุฬาภรณ์,Chulabhorn
796,80,นครศรีธรรมราช,8020,80200000,อำเภอพระพรหม,Amphoe Phra Phrom,พระพรหม,Phra Phrom
797,80,นครศรีธรรมราช,8021,80210000,อำเภอนบพิตำ,Amphoe Nopphitam,นบพิตำ,Nopphitam
798,80,นครศรีธรรมราช,8022,80220000,อำเภอช้างกลาง,Amphoe Chang Klang,ช้างกลาง,Chang Klang
799,81,กระบี่,8101,81010000,อำเภอเมืองกระบี่,Amphoe Mueang Krabi,เมืองกระบี่,Mueang Krabi
800,81,กระบี่,8102,81020000,อำเภอเขาพนม,Amphoe Khao Phanom,เขาพนม,Khao Phanom
801,81,กระบี่,8103,81030000,อำเภอเกาะลันตา,Amphoe Ko Lanta,เกาะลันตา,Ko Lanta
802,81,กระบี่,8104,81040000,อำเภอคลองท่อม,Amphoe Khlong Thom,คลองท่อม,Khlong Thom
803,81,กระบี่,8105,81050000,อำเภออ่าวลึก,Amphoe Ao Luek,อ่าวลึก,Ao Luek
804,81,กระบี่,8106,81060000,อำเภอปลายพระยา,Amphoe Plai Phraya,ปลายพระยา,Plai Phraya
805,81,กระบี่,8107,81070000,อำเภอลำทับ,Amphoe Lam Thap,ลำทับ,Lam Thap
806,81,กระบี่,8108,81080000,อำเภอเหนือคลอง,Amphoe Nuea Khlong,เหนือคลอง,Nuea Khlong
807,82,พังงา,8201,82010000,อำเภอเมืองพังงา,Amphoe Mueang Phangnga,เมืองพังงา,Mueang Phangnga
808,82,พังงา,8202,82020000,อำเภอเกาะยาว,Amphoe Ko Yao,เกาะยาว,Ko Yao
809,82,พังงา,8203,82030000,อำเภอกะปง,Amphoe Kapong,กะปง,Kapong
810,82,พังงา,8204,82040000,อำเภอตะกั่วทุ่ง,Amphoe Takua Thung,ตะกั่วทุ่ง,Takua Thung
811,82,พังงา,8205,82050000,อำเภอตะกั่วป่า,Amphoe Takua Pa,ตะกั่วป่า,Takua Pa
812,82,พังงา,8206,82060000,อำเภอคุระบุรี,Amphoe Khura Buri,คุระบุรี,Khura Buri
813,82,พังงา,8207,82070000,อำเภอทับปุด,Amphoe Thap Put,ทับปุด,Thap Put
814,82,พังงา,8208,82080000,อำเภอท้ายเหมือง  ,Amphoe Thai Mueang,ท้ายเหมือง,Thai Mueang
815,83,ภูเก็ต,8301,83010000,อำเภอเมืองภูเก็ต,Amphoe Mueang Phuket,เมืองภูเก็ต,Mueang Phuket
816,83,ภูเก็ต,8302,83020000,อำเภอกะทู้,Amphoe Kathu,กะทู้,Kathu
817,83,ภูเก็ต,8303,83030000,อำเภอถลาง,Amphoe Thalang,ถลาง,Thalang
818,84,สุราษฎร์ธานี,8401,84010000,อำเภอเมืองสุราษฎร์ธานี,Amphoe Mueang Surat Thani,เมืองสุราษฎร์ธานี,Mueang Surat Thani
819,84,สุราษฎร์ธานี,8402,84020000,อำเภอกาญจนดิษฐ์,Amphoe Kanchanadit,กาญจนดิษฐ์,Kanchanadit
820,84,สุราษฎร์ธานี,8403,84030000,อำเภอดอนสัก,Amphoe Don Sak,ดอนสัก,Don Sak
821,84,สุราษฎร์ธานี,8404,84040000,อำเภอเกาะสมุย,Amphoe Ko Samui,เกาะสมุย,Ko Samui
822,84,สุราษฎร์ธานี,8405,84050000,อำเภอเกาะพะงัน,Amphoe Ko Pha-ngan,เกาะพะงัน,Ko Pha-ngan
823,84,สุราษฎร์ธานี,8406,84060000,อำเภอไชยา,Amphoe Chaiya,ไชยา,Chaiya
824,84,สุราษฎร์ธานี,8407,84070000,อำเภอท่าชนะ,Amphoe Tha Chana,ท่าชนะ,Tha Chana
825,84,สุราษฎร์ธานี,8408,84080000,อำเภอคีรีรัฐนิคม,Amphoe Khiri Rat  Nikhom,คีรีรัฐนิคม,Khiri Rat  Nikhom
826,84,สุราษฎร์ธานี,8409,84090000,อำเภอบ้านตาขุน,Amphoe Ban Ta Khun,บ้านตาขุน,Ban Ta Khun
827,84,สุราษฎร์ธานี,8410,84100000,อำเภอพนม,Amphoe Phanom,พนม,Phanom
828,84,สุราษฎร์ธานี,8411,84110000,อำเภอท่าฉาง,Amphoe Tha Chang,ท่าฉาง,Tha Chang
829,84,สุราษฎร์ธานี,8412,84120000,อำเภอบ้านนาสาร,Amphoe Ban Na San,บ้านนาสาร,Ban Na San
830,84,สุราษฎร์ธานี,8413,84130000,อำเภอบ้านนาเดิม,Amphoe Ban Na Doem,บ้านนาเดิม,Ban Na Doem
831,84,สุราษฎร์ธานี,8414,84140000,อำเภอเคียนซา,Amphoe Khian Sa,เคียนซา,Khian Sa
832,84,สุราษฎร์ธานี,8415,84150000,อำเภอเวียงสระ,Amphoe Wiang Sa,เวียงสระ,Wiang Sa
833,84,สุราษฎร์ธานี,8416,84160000,อำเภอพระแสง,Amphoe Phrasaeng,พระแสง,Phrasaeng
834,84,สุราษฎร์ธานี,8417,84170000,อำเภอพุนพิน,Amphoe Phunphin,พุนพิน,Phunphin
835,84,สุราษฎร์ธานี,8418,84180000,อำเภอชัยบุรี,Amphoe Chai Buri,ชัยบุรี,Chai Buri
836,84,สุราษฎร์ธานี,8419,84190000,อำเภอวิภาวดี,Amphoe Vibhavadi,วิภาวดี,Vibhavadi
837,85,ระนอง,8501,85010000,อำเภอเมืองระนอง,Amphoe Mueang Ranong,เมืองระนอง,Mueang Ranong
838,85,ระนอง,8502,85020000,อำเภอละอุ่น,Amphoe La-un,ละอุ่น,La-un
839,85,ระนอง,8503,85030000,อำเภอกะเปอร์,Amphoe Kapoe,กะเปอร์,Kapoe
840,85,ระนอง,8504,85040000,อำเภอกระบุรี,Amphoe Kra Buri,กระบุรี,Kra Buri
841,85,ระนอง,8505,85050000,อำเภอสุขสำราญ,Amphoe Suk Samran,สุขสำราญ,Suk Samran
842,86,ชุมพร,8601,86010000,อำเภอเมืองชุมพร,Amphoe Mueang Chumphon,เมืองชุมพร,Mueang Chumphon
843,86,ชุมพร,8602,86020000,อำเภอท่าแซะ,Amphoe Tha Sae,ท่าแซะ,Tha Sae
844,86,ชุมพร,8603,86030000,อำเภอปะทิว,Amphoe Pathio,ปะทิว,Pathio
845,86,ชุมพร,8604,86040000,อำเภอหลังสวน  ,Amphoe Lang Suan,หลังสวน,Lang Suan
846,86,ชุมพร,8605,86050000,อำเภอละแม,Amphoe Lamae,ละแม,Lamae
847,86,ชุมพร,8606,86060000,อำเภอพะโต๊ะ,Amphoe Phato,พะโต๊ะ,Phato
848,86,ชุมพร,8607,86070000,อำเภอสวี,Amphoe Sawi,สวี,Sawi
849,86,ชุมพร,8608,86080000,อำเภอทุ่งตะโก,Amphoe Thung Tako,ทุ่งตะโก,Thung Tako
850,90,สงขลา,9001,90010000,อำเภอเมืองสงขลา,Amphoe Mueang Songkhla,เมืองสงขลา,Mueang Songkhla
851,90,สงขลา,9002,90020000,อำเภอสทิงพระ,Amphoe Sathing Phra,สทิงพระ,Sathing Phra
852,90,สงขลา,9003,90030000,อำเภอจะนะ,Amphoe Chana,จะนะ,Chana
853,90,สงขลา,9004,90040000,อำเภอนาทวี,Amphoe Na Thawi,นาทวี,Na Thawi
854,90,สงขลา,9005,90050000,อำเภอเทพา,Amphoe Thepha,เทพา,Thepha
855,90,สงขลา,9006,90060000,อำเภอสะบ้าย้อย,Amphoe Saba Yoi,สะบ้าย้อย,Saba Yoi
856,90,สงขลา,9007,90070000,อำเภอระโนด,Amphoe Ranot,ระโนด,Ranot
857,90,สงขลา,9008,90080000,อำเภอกระแสสินธุ์,Amphoe Krasae Sin,กระแสสินธุ์,Krasae Sin
858,90,สงขลา,9009,90090000,อำเภอรัตภูมิ,Amphoe Rattaphum,รัตภูมิ,Rattaphum
859,90,สงขลา,9010,90100000,อำเภอสะเดา,Amphoe Sadao,สะเดา,Sadao
860,90,สงขลา,9011,90110000,อำเภอหาดใหญ่,Amphoe Hat Yai,หาดใหญ่,Hat Yai
861,90,สงขลา,9012,90120000,อำเภอนาหม่อม,Amphoe Na Mom,นาหม่อม,Na Mom
862,90,สงขลา,9013,90130000,อำเภอควนเนียง,Amphoe Khuan Niang,ควนเนียง,Khuan Niang
863,90,สงขลา,9014,90140000,อำเภอบางกล่ำ,Amphoe Bang Klam,บางกล่ำ,Bang Klam
864,90,สงขลา,9015,90150000,อำเภอสิงหนคร  ,Amphoe Singhanakhon,สิงหนคร,Singhanakhon
865,90,สงขลา,9016,90160000,อำเภอคลองหอยโข่ง,Amphoe Khlong Hoi Khong,คลองหอยโข่ง,Khlong Hoi Khong
866,91,สตูล,9101,91010000,อำเภอเมืองสตูล,Amphoe Mueang Satun,เมืองสตูล,Mueang Satun
867,91,สตูล,9102,91020000,อำเภอควนโดน,Amphoe Khuan Don,ควนโดน,Khuan Don
868,91,สตูล,9103,91030000,อำเภอควนกาหลง,Amphoe Khuan Kalong,ควนกาหลง,Khuan Kalong
869,91,สตูล,9104,91040000,อำเภอท่าแพ,Amphoe Tha Phae,ท่าแพ,Tha Phae
870,91,สตูล,9105,91050000,อำเภอละงู,Amphoe La-ngu,ละงู,La-ngu
871,91,สตูล,9106,91060000,อำเภอทุ่งหว้า,Amphoe Thung Wa,ทุ่งหว้า,Thung Wa
872,91,สตูล,9107,91070000,อำเภอมะนัง,Amphoe Manang,มะนัง,Manang
873,92,ตรัง,9201,92010000,อำเภอเมืองตรัง,Amphoe Mueang Trang,เมืองตรัง,Mueang Trang
874,92,ตรัง,9202,92020000,อำเภอกันตัง,Amphoe Kantang,กันตัง,Kantang
875,92,ตรัง,9203,92030000,อำเภอย่านตาขาว,Amphoe Yan Ta Khao,ย่านตาขาว,Yan Ta Khao
876,92,ตรัง,9204,92040000,อำเภอปะเหลียน,Amphoe Palian,ปะเหลียน,Palian
